2015,2,1,1.900000,-0.400000,0.787500,75.000000,747.232586
2015,2,2,6.200000,-3.900000,1.762500,77.250000,680.818117
2015,2,3,7.800000,2.000000,4.237500,72.750000,634.516522
2015,2,4,8.500000,-1.200000,3.037500,65.875000,595.897461
2015,2,5,7.900000,-3.600000,1.862500,55.375000,570.086935
2015,2,6,10.000000,-2.100000,3.112500,58.000000,628.382400
2015,2,7,8.700000,-1.900000,4.587500,63.125000,628.604636
2015,2,8,3.800000,-2.800000,-0.000000,49.000000,592.506472
2015,2,9,6.400000,-5.600000,0.162500,49.750000,585.967476
2015,2,10,11.500000,-2.800000,4.350000,52.875000,558.092717
2015,2,11,14.700000,1.700000,7.387500,55.250000,513.022156
2015,2,12,13.400000,-2.200000,5.537500,58.625000,535.003849
2015,2,13,15.400000,0.700000,7.050000,61.625000,515.413755
2015,2,14,18.600000,2.800000,11.725000,59.875000,522.055560
2015,2,15,12.600000,10.300000,11.350000,95.750000,526.078383
2015,2,16,12.900000,4.500000,8.862500,90.000000,473.809604
2015,2,17,15.400000,0.900000,7.625000,71.875000,578.873915
2015,2,18,9.100000,2.200000,5.400000,69.000000,655.700068
2015,2,19,10.900000,0.200000,5.825000,66.000000,597.031198
2015,2,20,6.100000,4.200000,5.250000,96.625000,660.095291
2015,2,21,5.800000,1.900000,4.212500,91.875000,644.711153
2015,2,22,7.000000,-0.900000,3.825000,93.125000,719.618266
2015,2,23,10.200000,2.600000,6.600000,81.500000,621.609014
2015,2,24,13.100000,2.300000,7.850000,83.125000,508.861306
2015,2,25,11.800000,7.600000,9.050000,86.625000,476.822363
2015,2,26,11.600000,5.500000,8.762500,58.750000,475.025435
2015,2,27,6.800000,1.900000,4.987500,73.125000,526.011002
2015,2,28,2.300000,0.100000,1.162500,91.625000,631.564159
2015,3,1,11.100000,-0.200000,4.725000,78.625000,521.440119
2015,3,2,10.900000,2.600000,7.162500,75.875000,511.503253
2015,3,3,10.900000,5.200000,8.400000,54.500000,458.417567
2015,3,4,4.800000,0.300000,2.350000,52.000000,475.516832
2015,3,5,5.000000,1.100000,3.087500,61.625000,602.465300
2015,3,6,7.100000,-0.300000,3.912500,76.000000,537.913382
2015,3,7,10.600000,0.200000,5.775000,79.500000,518.933511
2015,3,8,11.800000,2.700000,7.062500,81.250000,508.152109
2015,3,9,11.900000,2.700000,6.200000,79.500000,443.470395
2015,3,10,7.100000,-0.200000,3.312500,51.625000,451.966675
2015,3,11,12.500000,-1.100000,6.012500,60.250000,460.185695
2015,3,12,17.400000,1.900000,9.875000,69.125000,446.783637
2015,3,13,18.000000,5.800000,11.662500,78.125000,437.663756
2015,3,14,12.300000,6.400000,9.137500,75.125000,458.822441
2015,3,15,13.800000,4.300000,9.862500,88.375000,446.579800
